41,58,59,61,65,57,61,64,69,54,57,59,62,57,62,65,69,1
42,58,63,67,69,61,65,66,69,56,61,64,68,51,54,57,61,0
43,58,60,63,68,60,61,63,65,61,62,67,72,64,69,74,78,-1
44,58,59,62,63,55,56,57,59,56,61,66,68,61,64,65,69,-1
45,58,59,60,61,56,57,58,60,51,56,58,59,56,59,63,66,-1
46,58,59,62,65,56,57,61,62,60,64,66,70,58,63,66,68,-1
47,58,60,63,64,55,56,59,62,57,62,64,69,58,62,64,65,1
48,58,59,60,63,57,62,66,68,59,64,65,68,55,60,63,64,-1
49,58,59,63,66,63,66,70,72,68,72,74,77,68,69,72,77,0
50,58,60,63,64,53,54,56,57,48,50,51,53,53,55,57,61,-1
51,58,60,64,65,58,63,68,69,62,67,71,73,57,62,64,68,-1
52,58,62,64,68,60,64,68,70,65,70,74,75,67,71,73,75,1
53,58,60,65,68,61,62,67,70,59,61,66,70,63,65,68,71,1
54,58,59,63,66,55,57,59,64,55,57,61,65,55,59,63,65,-1
55,58,60,64,68,62,63,64,69,57,59,61,66,54,55,59,64,0
56,58,60,63,66,58,61,62,63,61,62,66,68,60,61,64,69,-1
57,58,62,66,70,56,61,65,70,51,53,56,61,48,53,55,60,-1
58,58,62,66,70,54,56,59,63,55,60,62,64,55,57,60,64,-1
59,58,59,62,66,54,57,62,64,56,59,62,63,56,61,63,66,-1
60,58,59,63,64,60,61,64,69,62,65,66,71,57,59,62,66,0
61,58,62,66,71,63,68,71,76,60,65,69,72,57,61,63,64,1
62,58,60,65,69,63,64,67,69,59,64,65,69,55,57,58,59,-1
63,58,59,61,64,59,60,61,63,55,58,59,60,58,61,65,67,1
64,58,61,63,66,60,65,66,67,64,68,72,74,69,71,72,75,-1
65,58,59,62,63,58,60,61,65,57,60,65,70,54,57,59,60,-1
66,58,60,65,66,54,55,57,61,49,54,58,59,52,55,57,60,-1
67,58,59,63,64,60,63,64,65,59,61,62,64,64,65,67,68,-1
68,58,62,63,68,55,56,59,63,53,56,58,62,54,56,61,63,-1
69,58,63,65,66,55,56,59,63,59,62,65,68,56,59,64,67,-1
70,58,62,64,66,63,66,67,72,66,69,72,76,71,76,80,83,1
71,58,63,65,67,60,63,66,70,65,69,72,73,63,66,70,75,1
72,58,63,67,72,56,57,58,60,56,60,64,65,56,61,62,67,-1
73,58,59,60,65,61,62,66,70,60,64,65,68,57,62,64,67,1
74,58,61,66,71,57,61,65,67,59,60,62,66,55,58,62,64,-1
75,58,59,61,65,56,57,61,63,51,53,56,60,46,50,55,58,1
76,58,60,64,67,55,60,61,64,52,57,60,62,57,60,62,66,1
77,58,61,64,69,59,64,68,69,62,65,68,73,57,60,65,69,0
78,58,62,65,67,61,65,70,73,65,66,68,73,66,71,75,76,-1
79,58,60,63,66,61,66,70,71,65,68,69,73,67,72,74,78,-1
80,58,62,63,66,62,64,65,70,57,61,63,68,52,56,60,65,-1
81,58,60,63,67,61,64,69,72,60,62,66,69,56,59,62,66,-1
82,58,63,68,69,57,61,66,70,58,60,65,70,59,60,62,65,-1
83,58,62,64,67,55,57,59,60,54,58,62,66,54,55,57,60,-1
84,58,61,64,66,59,60,64,68,61,66,69,73,65,69,73,75,1
85,58,62,65,67,55,60,61,65,55,58,59,62,50,54,55,59,-1
86,58,60,65,70,60,61,63,65,56,59,62,63,53,54,55,58,-1
87,58,62,63,65,62,63,67,69,67,69,73,75,63,67,70,75,-1
88,58,62,64,68,58,59,64,69,59,64,65,66,61,62,65,70,-1
89,58,62,63,67,60,64,65,69,65,70,74,79,65,69,71,75,-1
90,58,63,68,73,63,67,71,73,67,69,72,75,64,69,74,77,-1
91,58,63,64,67,57,62,66,69,62,67,68,72,58,61,65,67,1
92,58,59,60,65,59,62,64,66,59,63,68,70,57,60,62,66,0
93,58,63,64,66,63,64,66,71,58,63,67,68,53,56,59,62,0
94,58,63,67,68,53,58,63,64,56,60,63,64,60,63,68,72,-1
95,58,60,61,66,54,58,63,68,59,63,68,73,62,66,69,74,1
96,58,61,62,66,61,63,66,71,57,58,62,66,58,63,66,71,-1
97,58,61,62,67,54,59,63,68,50,53,54,58,46,47,50,53,-1
98,58,62,67,72,55,59,63,67,50,55,56,58,52,55,57,58,-1
99,58,59,60,64,60,65,69,72,60,64,68,71,59,60,63,64,-1
100,58,59,61,66,54,56,61,62,49,51,55,60,49,50,55,58,0
101,58,63,65,67,56,61,62,67,56,57,59,64,60,65,68,73,-1
102,58,60,61,63,53,55,56,58,58,62,65,67,54,58,63,64,1
103,58,60,63,66,58,62,65,69,53,58,62,67,57,59,60,65,1
104,58,59,64,68,60,61,64,69,62,64,68,73,61,62,66,68,-1
105,58,63,68,72,56,58,63,65,56,59,62,63,55,57,60,63,1
106,58,62,64,66,58,59,64,68,62,63,66,67,58,61,65,69,-1
107,58,60,63,68,55,57,62,66,52,57,62,64,49,54,55,58,0
108,58,60,64,65,61,63,65,67,59,63,68,70,56,58,61,64,1
109,58,61,62,66,63,64,66,67,60,64,65,67,55,58,59,60,-1
110,58,62,65,70,54,55,59,61,55,57,60,64,58,61,62,66,1
111,58,62,63,64,59,61,64,68,64,66,71,72,60,62,64,66,-1
112,58,62,64,65,58,62,64,66,61,62,64,67,62,65,66,69,1
113,58,61,62,66,58,61,63,65,56,58,63,66,55,60,65,67,0
114,58,59,62,64,55,60,61,63,51,53,56,57,47,50,55,57,0
115,58,62,65,69,55,60,61,63,57,62,66,70,58,59,64,68,-1
116,58,61,63,64,55,57,59,61,57,59,63,67,60,61,65,69,-1
117,58,61,63,68,63,67,69,71,59,62,65,67,57,59,62,65,1
118,58,63,65,67,60,64,65,70,62,63,64,65,60,62,65,69,0
119,58,62,67,71,63,65,68,72,66,70,71,74,63,66,67,72,-1
120,58,59,62,64,63,66,69,73,61,64,68,73,62,64,67,68,-1
121,58,59,60,63,54,56,58,63,59,60,62,63,54,56,58,61,-1
122,58,61,65,68,62,66,70,71,63,66,68,70,59,63,68,69,-1
123,58,60,65,66,57,62,65,67,62,67,71,73,60,64,65,67,-1
124,58,59,60,65,54,59,60,62,53,55,58,63,56,58,62,66,1
125,58,61,65,68,56,61,64,69,53,54,56,60,54,59,62,63,0
126,58,60,63,65,61,62,66,69,65,68,72,74,70,72,73,75,0
127,58,59,62,66,59,64,69,72,64,67,71,76,65,69,73,78,0
128,58,60,63,66,60,62,67,70,64,68,70,71,61,62,67,68,-1
129,58,62,65,70,54,56,61,65,55,59,60,61,57,58,62,65,-1
130,58,62,65,66,57,59,64,65,62,65,68,69,63,65,66,69,-1
131,58,61,64,67,61,63,67,68,63,67,69,73,58,61,63,65,-1
132,58,59,63,67,60,61,63,65,64,66,67,70,59,61,66,67,-1
133,58,61,62,63,53,58,60,64,56,57,59,63,61,66,69,70,-1
134,58,62,65,68,63,66,67,68,58,60,65,67,53,54,57,62,-1
135,58,59,60,61,57,62,65,67,62,66,69,74,61,65,69,73,1
136,58,59,63,67,62,64,67,69,60,61,64,68,61,64,66,70,0
137,58,60,65,70,55,57,61,64,56,60,62,65,61,64,66,67,1
138,58,61,63,66,55,58,62,65,55,56,60,62,53,58,62,64,-1
139,58,61,63,65,58,63,64,66,59,62,63,68,61,63,68,73,1
140,58,63,64,66,56,59,61,63,54,58,59,60,49,54,58,59,-1
141,58,59,60,65,56,60,62,64,52,57,60,62,49,51,56,58,-1
142,58,62,67,68,63,67,70,72,60,62,63,68,64,66,69,73,-1
143,58,59,62,64,61,65,70,72,60,64,69,73,60,63,64,67,-1
144,58,59,61,63,63,67,70,75,66,70,73,74,71,76,81,84,-1
145,58,63,67,72,59,62,67,72,61,64,67,70,60,64,68,69,-1
146,58,60,61,64,58,60,62,67,53,54,56,57,48,49,54,55,-1
147,58,59,60,61,57,61,63,67,52,53,57,60,48,53,54,55,-1
148,58,62,65,68,56,61,66,71,60,63,64,65,63,68,72,75,1
149,58,61,63,67,56,58,62,66,60,61,64,68,64,69,72,76,-1
150,58,63,64,66,58,60,64,66,61,64,66,70,61,63,65,68,1
151,58,61,65,67,53,54,59,64,53,54,57,58,51,56,59,61,-1
152,58,60,64,69,56,61,63,66,54,56,58,61,59,63,67,71,1
153,58,60,63,68,61,66,69,70,62,64,66,69,64,66,70,75,-1
154,58,59,61,62,57,62,66,71,60,61,63,68,55,58,60,64,-1
155,58,62,66,69,60,61,63,65,61,64,67,71,63,66,68,70,1
156,58,59,62,63,54,56,58,59,50,55,57,58,47,50,51,54,-1
157,58,61,63,65,62,63,65,70,63,66,71,73,64,65,67,68,0
158,58,60,62,64,60,62,63,67,57,62,64,67,56,61,65,70,1
159,58,60,64,65,59,60,63,67,62,67,71,72,61,65,66,70,1
160,58,63,64,65,56,60,64,66,55,59,64,69,57,60,64,65,0
161,58,61,63,68,61,65,67,69,60,62,64,69,58,59,60,63,-1
162,58,62,63,67,54,55,60,63,55,57,59,61,53,55,58,60,-1
163,58,62,66,71,61,64,68,69,62,67,69,74,57,58,62,63,-1
164,58,62,64,67,57,58,62,63,61,63,68,69,59,63,66,68,-1
165,58,62,64,69,57,59,60,64,55,56,58,62,58,60,63,68,-1
166,58,60,61,66,58,62,64,65,60,62,65,67,64,65,70,72,-1
167,58,63,64,68,53,56,61,62,56,58,62,64,56,59,64,69,-1
168,58,59,60,64,55,60,63,66,56,57,61,66,53,56,60,61,0
169,58,59,63,66,56,61,62,63,58,61,66,69,56,58,60,61,-1
170,58,63,64,69,56,60,65,68,57,59,64,65,61,65,66,67,1
171,58,62,64,65,60,65,69,70,56,60,61,65,51,54,58,61,-1
172,58,60,65,66,60,63,65,69,59,60,61,63,57,60,65,67,1
173,58,62,64,69,60,65,66,70,62,65,69,74,62,66,70,71,1
174,58,60,62,66,55,59,60,63,56,60,64,65,54,59,61,62,-1
175,58,63,64,65,57,59,64,69,52,54,55,57,47,49,53,54,-1
176,58,60,64,68,60,64,67,68,65,69,71,76,63,65,67,71,1
177,58,62,65,66,55,57,60,65,50,52,57,58,54,57,61,66,-1
178,58,62,66,70,63,64,68,73,63,64,65,68,65,69,71,72,1
179,58,59,60,64,56,57,59,60,51,53,54,58,56,58,62,64,-1
180,58,63,65,66,53,55,59,64,58,61,62,67,55,60,63,68,-1
181,58,61,63,66,59,60,64,68,59,61,64,69,56,60,62,66,1
182,58,62,66,70,59,61,66,70,54,57,58,61,53,56,60,64,-1
183,58,63,64,67,63,67,71,72,65,69,74,77,60,63,68,71,-1
184,58,61,62,65,59,60,65,67,54,57,60,65,51,55,56,61,-1
185,58,63,65,68,55,56,59,60,55,57,59,60,52,54,56,58,-1
186,58,63,68,71,55,59,64,65,60,63,68,70,57,61,65,67,1
187,58,61,62,67,62,63,66,70,66,70,72,73,68,72,76,77,0
188,58,62,63,67,62,63,65,66,61,63,67,71,62,63,64,68,0
189,58,63,67,72,53,56,59,63,49,51,56,57,48,52,55,56,-1
190,58,61,63,67,56,59,62,67,56,57,62,63,57,59,63,67,1
191,58,63,64,67,60,65,70,71,61,62,63,65,60,63,67,70,-1
192,58,61,66,67,60,61,62,67,63,66,71,75,66,68,70,74,-1
193,58,61,63,67,59,63,67,70,55,58,59,61,55,58,61,65,-1
194,58,59,60,63,57,61,65,70,52,54,56,59,57,61,64,67,-1
195,58,62,65,70,57,61,64,67,55,59,64,67,58,61,65,67,1
196,58,60,65,70,57,59,60,62,53,56,61,64,53,58,59,63,-1
197,58,62,63,64,63,67,71,74,66,70,73,76,66,67,72,73,-1
198,58,60,64,67,53,56,61,66,48,51,56,59,45,50,55,57,-1
199,58,60,65,67,57,61,63,64,56,58,62,64,58,63,64,65,-1
200,58,62,63,65,59,60,65,67,54,59,60,61,51,54,59,62,-1
201,58,61,63,65,55,57,61,65,50,55,60,62,52,57,61,63,1
202,58,62,67,68,62,63,68,73,58,61,66,67,59,61,64,65,-1
203,58,61,65,68,55,56,58,62,60,64,66,68,57,60,65,70,-1
204,58,63,68,69,61,65,67,68,64,68,69,72,65,69,74,76,-1
205,58,60,62,67,57,59,62,64,52,55,56,61,51,56,61,63,-1
206,58,61,65,69,61,64,69,70,61,63,67,71,59,63,67,68,1
207,58,63,64,66,55,60,62,66,50,54,59,61,53,54,58,63,1
208,58,60,65,70,58,61,63,68,53,56,61,63,54,58,60,62,1
209,58,63,64,67,56,61,65,66,51,53,58,60,54,59,64,65,0
210,58,62,65,68,56,60,62,63,56,60,62,63,58,59,60,63,-1
211,58,61,66,70,56,58,61,62,53,58,63,64,54,55,57,62,-1
212,58,61,63,66,56,60,65,66,58,63,66,67,61,66,69,74,0
213,58,63,68,71,56,57,62,64,58,63,67,71,54,59,63,67,1
214,58,62,64,66,59,64,69,70,58,60,62,65,59,64,67,70,-1
215,58,62,63,67,58,59,62,64,57,58,59,63,59,60,61,63,-1
216,58,60,61,62,59,61,66,71,60,64,69,74,65,69,71,72,-1
217,58,62,65,70,53,56,61,66,55,57,62,63,59,60,64,66,-1
218,58,62,66,67,57,59,63,65,52,55,56,57,54,59,63,66,-1
219,58,59,63,66,53,54,57,58,57,62,65,66,57,59,64,66,-1
220,58,59,61,65,56,60,64,66,52,56,59,60,55,58,61,62,0
221,58,60,64,65,53,55,59,60,54,59,63,64,51,55,60,63,-1
222,58,60,63,64,59,63,66,67,56,60,61,63,53,56,57,59,-1
223,58,61,65,66,53,54,59,60,50,55,58,63,47,52,56,58,-1
224,58,62,66,67,63,67,71,73,58,62,66,70,61,62,64,65,0
225,58,62,65,69,63,65,70,75,60,62,66,71,64,69,70,75,0
226,58,59,62,63,61,62,67,70,60,62,63,64,59,61,65,67,-1
227,58,63,64,65,57,60,64,66,59,64,68,70,56,60,65,67,1
228,58,61,66,67,55,56,57,62,60,63,68,73,57,61,63,66,1
229,58,59,60,65,58,63,64,69,54,55,60,65,59,64,65,67,-1
230,58,62,63,67,56,61,62,66,58,61,65,67,55,59,63,64,-1
231,58,63,67,69,63,64,68,71,65,69,74,78,68,69,71,74,-1
232,58,59,62,63,61,63,67,71,56,61,62,67,52,53,56,60,-1
233,58,62,63,66,58,61,66,69,60,62,66,69,61,64,68,69,1
234,58,63,65,68,63,64,68,69,60,62,66,67,55,56,61,65,-1
235,58,59,60,63,58,63,66,70,62,63,68,73,57,60,61,64,1
236,58,59,61,64,57,62,63,65,58,63,67,69,53,57,58,60,-1
237,58,60,65,66,54,57,58,61,49,52,54,56,49,53,54,57,-1
238,58,62,67,69,57,61,64,66,56,59,64,67,58,61,62,65,-1
239,58,59,60,64,60,65,66,69,59,60,65,70,60,61,63,67,-1
240,58,59,62,65,54,55,56,60,54,55,56,59,51,54,55,57,-1
241,58,62,65,69,63,68,71,76,58,60,64,66,60,65,66,68,-1
242,58,62,67,68,60,63,66,67,56,61,63,68,51,54,58,62,0
243,58,63,64,66,57,58,59,63,62,65,69,71,58,63,65,68,-1
244,58,60,64,67,58,63,68,71,54,57,60,61,49,50,54,59,-1
245,58,62,64,65,57,62,67,70,52,53,54,55,53,55,59,63,-1
246,58,63,68,69,61,65,68,73,58,59,64,65,55,59,64,69,-1
247,58,62,64,66,63,65,67,69,67,69,73,76,62,65,68,70,1
248,58,62,65,67,59,60,62,63,57,59,61,62,62,64,67,69,-1
249,58,59,64,66,56,58,63,64,54,55,60,61,55,58,60,65,-1
250,58,63,66,69,62,63,67,70,63,66,71,74,58,59,64,65,-1
251,58,59,60,61,63,65,70,75,60,61,65,70,55,56,57,61,-1
252,58,61,65,66,53,54,55,60,48,52,57,62,44,47,52,56,0
253,58,59,63,67,55,59,62,64,56,61,62,63,51,54,55,59,1
254,58,61,66,69,63,65,69,72,61,66,70,74,58,60,65,67,0
255,58,60,61,64,61,64,65,67,57,58,62,64,58,61,66,69,-1
256,58,63,68,72,54,57,59,60,55,57,59,61,57,59,64,68,-1
257,58,63,67,70,59,61,63,64,64,67,70,72,65,70,74,77,1
258,58,59,61,65,57,59,62,63,60,62,67,70,63,64,65,68,-1
259,58,62,63,67,60,65,68,71,58,60,63,64,53,57,58,62,-1
260,58,63,66,68,59,64,69,73,64,65,68,72,67,72,75,78,-1
261,58,59,63,67,59,60,61,65,60,64,68,72,61,64,66,67,1
262,58,62,66,68,60,64,65,68,62,63,68,69,59,61,65,69,0
263,58,61,62,65,55,59,60,61,54,58,63,66,57,58,61,66,-1
264,58,60,64,69,55,59,61,62,55,59,64,68,57,61,63,64,1
265,58,62,67,69,53,55,56,57,52,53,58,61,56,58,62,64,0
266,58,60,65,69,63,64,66,67,62,65,70,71,63,64,65,70,-1
267,58,60,62,67,59,63,67,71,57,59,63,68,54,55,59,61,-1
268,58,62,63,67,58,59,64,66,53,56,58,59,57,60,61,62,-1
269,58,59,61,66,63,67,71,72,68,69,71,76,69,72,76,81,1
270,58,59,63,66,55,56,60,65,53,54,59,61,51,52,53,57,-1
271,58,59,63,66,60,62,67,68,64,68,72,77,63,67,71,73,1
272,58,62,65,68,54,59,60,63,55,59,64,68,54,59,63,64,-1
273,58,60,64,68,63,66,69,74,63,66,70,74,60,65,69,71,-1
274,58,62,66,71,61,63,66,71,59,64,67,70,60,62,66,71,-1
275,58,63,68,70,60,63,67,68,59,64,69,73,60,63,64,67,0
276,58,62,65,68,55,56,60,64,50,53,58,63,54,58,60,62,-1
277,58,59,62,66,63,67,70,75,61,65,66,68,66,70,71,74,0
278,58,59,62,67,57,61,64,68,61,62,67,69,62,63,66,67,-1
279,58,59,60,62,54,59,62,67,54,59,60,65,56,58,62,63,-1
280,58,62,65,67,60,62,67,70,64,68,71,76,63,67,70,71,-1
281,58,63,64,68,56,61,65,69,53,56,61,63,56,61,63,64,-1
282,58,62,67,72,61,66,70,73,58,59,60,64,63,68,70,74,-1
283,58,63,66,69,61,64,65,68,65,69,71,76,63,66,68,70,0
284,58,60,62,66,53,57,58,59,50,55,59,62,51,52,57,59,-1
285,58,61,66,69,53,58,62,65,54,59,63,67,50,54,56,59,-1
286,58,61,62,64,58,60,61,66,61,66,69,71,63,64,66,67,-1
287,58,62,63,68,54,56,58,63,57,60,63,66,60,64,66,69,0
288,58,61,64,65,57,58,63,67,55,58,62,67,55,56,61,62,-1
289,58,63,65,70,62,67,69,71,59,62,64,68,55,60,65,69,0
290,58,61,64,66,59,62,67,70,60,63,68,70,56,58,60,64,-1
291,58,60,61,66,54,56,59,62,51,53,58,60,47,48,52,55,-1
292,58,63,65,66,63,64,68,71,67,70,75,77,65,66,67,68,-1
293,58,63,66,67,59,62,67,69,63,66,69,72,59,64,68,73,1
294,58,61,66,68,58,63,66,68,58,63,66,68,54,58,61,64,1
295,58,60,62,63,56,59,62,66,55,57,60,61,53,54,55,57,-1
296,58,60,65,66,61,66,70,74,61,62,65,67,57,59,62,67,1
297,58,61,62,67,56,60,64,69,56,61,66,70,57,62,65,66,-1
298,58,60,61,66,57,62,66,71,55,59,64,65,57,61,63,68,0
299,58,60,63,65,59,63,64,68,56,61,63,65,52,55,56,58,-1
300,58,61,64,69,60,62,63,68,65,69,73,74,65,69,71,72,-1
301,58,61,63,64,57,59,64,65,58,62,67,71,57,62,65,66,0
302,58,61,64,66,57,58,62,63,59,60,64,69,59,64,68,73,-1
303,58,62,67,68,55,60,64,68,55,58,61,65,53,54,57,62,0
304,58,63,68,73,59,62,64,69,62,65,67,72,66,71,73,75,0
305,58,60,61,65,63,66,67,69,66,68,71,76,68,70,71,76,-1
306,58,61,65,67,63,64,65,66,59,62,65,66,59,62,63,64,-1
307,58,63,65,66,59,60,62,64,63,67,72,76,58,61,62,65,-1
308,58,60,62,66,56,60,64,67,56,57,62,65,52,53,58,62,1
309,58,59,60,64,56,61,66,68,51,52,53,55,52,55,59,63,-1
310,58,59,63,65,54,59,61,62,58,62,63,66,56,57,60,61,0
311,58,60,61,62,53,56,60,62,57,62,64,68,58,59,61,65,-1
312,58,59,64,67,56,58,59,64,57,59,64,68,59,64,65,69,-1
313,58,61,63,64,56,58,63,67,51,55,56,60,50,51,52,56,-1
314,58,60,64,69,58,63,65,66,58,62,65,67,60,64,66,69,1
315,58,62,63,65,61,62,65,67,60,65,70,71,56,60,64,66,0
316,58,60,62,67,53,57,60,64,50,54,55,60,55,56,60,63,-1
317,58,60,61,63,62,67,72,77,67,69,73,74,65,68,69,73,-1
318,58,61,64,69,54,57,62,64,50,54,57,61,52,53,57,58,1
319,58,63,66,71,60,63,66,67,57,60,62,66,60,62,66,70,1
320,58,61,62,66,57,59,64,68,53,56,61,64,56,58,62,65,0
321,58,61,63,67,56,58,62,67,58,62,67,72,59,60,61,65,-1
322,58,62,66,69,53,56,61,62,54,59,64,67,56,58,59,63,1
323,58,60,62,63,57,60,63,65,59,60,64,68,57,60,62,64,0
324,58,60,65,67,63,66,69,72,67,72,76,81,64,69,74,79,-1
325,58,62,65,68,54,55,60,65,53,58,62,67,56,60,62,63,0
326,58,63,68,70,53,54,58,63,53,54,55,60,53,58,61,63,1
327,58,63,64,68,55,59,64,68,57,59,64,69,62,63,68,73,-1
328,58,61,64,68,56,57,62,64,57,58,60,62,57,62,65,69,1
329,58,59,64,69,58,59,64,68,61,66,70,74,64,68,72,74,1
330,58,61,66,71,59,60,64,69,64,68,71,75,68,71,74,78,-1
331,58,63,67,71,56,60,61,63,58,59,60,65,56,59,62,65,-1
332,58,63,65,68,58,61,66,68,56,57,58,59,51,52,54,57,-1
333,58,60,62,64,60,65,68,70,65,69,70,74,63,67,69,74,-1
334,58,63,66,67,61,64,65,70,66,70,72,74,65,70,73,77,1
335,58,61,64,68,63,64,69,74,60,62,67,70,63,68,70,73,0
336,58,62,66,68,60,63,64,65,62,66,68,73,62,67,69,73,-1
337,58,59,61,65,55,57,58,62,51,55,60,62,48,53,58,61,1
338,58,63,68,70,60,64,68,69,63,65,66,68,63,67,71,72,-1
339,58,59,60,63,59,61,62,64,55,60,62,67,56,59,64,69,0
340,58,63,66,68,59,62,66,71,57,61,63,65,52,57,62,65,-1
341,58,61,65,68,63,68,72,74,65,67,70,75,66,69,73,78,1
342,58,59,61,65,54,58,59,62,56,60,65,67,51,53,54,56,-1
343,58,62,63,67,58,60,63,68,54,58,63,64,49,53,58,62,-1
344,58,62,63,67,53,57,58,59,56,58,63,66,53,56,58,63,1
345,58,59,62,67,62,65,67,70,61,66,69,72,59,61,66,70,-1
346,58,62,67,68,61,66,70,74,61,63,64,69,65,67,69,73,-1
347,58,59,61,62,55,57,61,62,60,63,68,73,64,67,70,73,1
348,58,63,68,71,61,64,67,69,62,64,68,69,63,67,71,75,0
349,58,59,62,67,59,63,64,67,64,69,73,78,61,65,70,73,-1
350,58,63,66,70,53,54,58,59,54,56,58,60,49,53,55,56,-1
351,58,60,62,66,59,60,63,68,59,61,64,67,59,63,64,68,-1
352,58,59,64,69,61,64,68,73,56,58,62,66,59,62,67,68,0
353,58,59,64,65,60,65,66,71,55,59,61,63,54,56,60,63,-1
354,58,60,64,69,54,58,59,63,57,60,61,65,53,55,57,60,-1
355,58,59,62,66,61,62,64,69,65,66,70,72,67,68,69,74,-1
356,58,63,65,68,56,58,62,67,52,55,60,62,50,51,56,59,1
357,58,61,62,64,56,60,61,64,58,60,64,69,55,57,59,64,0
358,58,63,68,73,61,66,68,73,59,61,62,65,61,66,68,70,1
359,58,59,63,65,57,60,65,67,62,66,71,76,57,58,61,62,-1
360,58,60,63,68,58,59,60,65,54,58,59,63,49,51,54,57,-1
361,58,59,64,66,57,59,60,61,60,63,68,69,60,65,68,69,1
362,58,59,62,64,59,62,65,70,62,67,69,71,63,64,68,69,1
363,58,62,63,64,60,62,66,68,57,59,62,65,55,59,61,62,0
364,58,62,65,67,57,58,59,64,52,57,59,61,47,51,53,55,-1
365,58,59,61,66,63,65,69,70,63,66,71,72,68,70,73,75,1
366,58,63,64,65,56,61,63,67,59,60,64,67,58,62,63,65,0
367,58,63,64,65,59,62,63,67,58,61,66,71,56,58,60,63,-1
368,58,63,67,69,61,64,67,70,63,67,71,72,59,62,63,68,0
369,58,59,64,66,61,62,64,66,59,63,67,68,61,63,68,73,0
370,58,60,62,63,54,56,59,64,50,55,57,58,47,52,56,57,-1
371,58,63,68,71,60,61,62,64,60,63,67,70,61,62,66,67,-1
372,58,60,62,64,60,62,65,67,59,62,63,65,60,63,66,67,-1
373,58,59,64,66,61,63,68,69,59,61,63,65,56,58,59,63,1
374,58,63,64,65,55,56,61,65,58,60,62,65,61,62,63,67,0
375,58,60,61,66,59,64,68,72,56,58,60,62,59,60,64,66,0
376,58,62,65,68,55,59,64,65,53,56,60,63,52,57,58,61,-1
377,58,62,66,69,60,65,66,68,58,59,61,64,59,60,65,67,1
378,58,61,64,69,59,61,62,65,60,63,67,71,63,66,69,73,0
379,58,59,63,65,54,57,61,65,49,54,58,59,45,46,47,49,-1
380,58,62,67,68,59,62,64,67,64,66,69,70,65,70,75,80,-1
381,58,62,64,69,59,61,63,67,55,60,63,68,52,56,57,58,-1
