34,58,60,65,70,63,65,67,70,60,63,68,70,55,58,60,64,70,69,68,67,67,67,67,68,69,70,-1
35,58,60,64,67,53,56,60,65,52,53,57,60,50,54,59,62,70,70,70,71,71,72,73,74,75,77,-1
36,58,60,65,66,62,64,67,69,67,69,74,75,71,76,81,83,70,69,68,66,66,66,67,68,69,71,-1
37,58,63,65,70,62,63,67,69,61,63,68,73,62,67,69,71,70,68,66,65,66,67,69,67,65,64,-1
38,58,59,60,61,62,63,68,73,62,63,68,69,60,62,63,67,70,70,70,71,71,70,69,69,69,69,1
39,58,61,63,66,59,63,67,68,64,67,72,75,65,66,67,72,70,68,66,65,64,63,61,62,63,65,-1
40,58,63,66,68,62,65,66,70,67,71,75,76,62,63,68,70,70,69,68,67,66,65,63,65,67,68,0
41,58,59,61,65,57,61,64,69,54,57,59,62,57,62,65,69,70,71,72,74,75,76,77,75,73,72,1
42,58,63,67,69,61,65,66,69,56,61,64,68,51,54,57,61,70,69,68,66,66,66,65,66,67,69,-1
43,58,60,63,68,60,61,63,65,61,62,67,72,64,69,74,78,70,71,72,73,74,75,76,77,78,80,1
44,58,59,62,63,55,56,57,59,56,61,66,68,61,64,65,69,70,68,66,65,66,67,69,71,73,74,-1
45,58,59,60,61,56,57,58,60,51,56,58,59,56,59,63,66,70,71,72,73,73,74,75,77,79,80,0
46,58,59,62,65,56,57,61,62,60,64,66,70,58,63,66,68,70,68,66,65,65,66,67,65,63,62,-1
47,58,60,63,64,55,56,59,62,57,62,64,69,58,62,64,65,70,71,72,73,73,73,74,74,75,76,0
48,58,59,60,63,57,62,66,68,59,64,65,68,55,60,63,64,70,70,70,71,71,70,69,69,69,70,-1
49,58,59,63,66,63,66,70,72,68,72,74,77,68,69,72,77,70,70,69,68,68,69,70,69,68,66,1
50,58,60,63,64,53,54,56,57,48,50,51,53,53,55,57,61,70,70,70,69,68,67,66,65,64,62,-1
51,58,60,64,65,58,63,68,69,62,67,71,73,57,62,64,68,70,72,74,75,75,74,73,71,69,68,1
52,58,62,64,68,60,64,68,70,65,70,74,75,67,71,73,75,70,68,66,65,65,66,67,67,67,68,-1
53,58,60,65,68,61,62,67,70,59,61,66,70,63,65,68,71,70,71,72,74,74,73,72,72,72,72,1
54,58,59,63,66,55,57,59,64,55,57,61,65,55,59,63,65,70,70,70,70,70,70,71,72,73,75,0
55,58,60,64,68,62,63,64,69,57,59,61,66,54,55,59,64,70,70,70,71,70,69,68,68,67,66,-1
56,58,60,63,66,58,61,62,63,61,62,66,68,60,61,64,69,70,72,74,75,77,79,80,79,78,77,1
57,58,62,66,70,56,61,65,70,51,53,56,61,48,53,55,60,70,69,68,66,66,66,67,67,67,67,-1
58,58,62,66,70,54,56,59,63,55,60,62,64,55,57,60,64,70,69,68,66,68,70,71,71,70,69,0
59,58,59,62,66,54,57,62,64,56,59,62,63,56,61,63,66,70,71,72,74,74,74,74,74,74,73,1
60,58,59,63,64,60,61,64,69,62,65,66,71,57,59,62,66,70,71,72,73,72,71,69,67,65,64,-1
61,58,62,66,71,63,68,71,76,60,65,69,72,57,61,63,64,70,71,72,73,74,75,77,77,76,75,-1
62,58,60,65,69,63,64,67,69,59,64,65,69,55,57,58,59,70,72,74,75,74,73,72,72,72,73,-1
63,58,59,61,64,59,60,61,63,55,58,59,60,58,61,65,67,70,70,71,72,71,70,68,68,68,69,-1
64,58,61,63,66,60,65,66,67,64,68,72,74,69,71,72,75,70,70,69,68,70,72,73,71,69,68,-1
65,58,59,62,63,58,60,61,65,57,60,65,70,54,57,59,60,70,71,72,74,74,74,75,74,73,71,-1
66,58,60,65,66,54,55,57,61,49,54,58,59,52,55,57,60,70,70,71,72,72,72,71,70,69,67,-1
67,58,59,63,64,60,63,64,65,59,61,62,64,64,65,67,68,70,70,71,72,72,71,70,69,68,67,-1
68,58,62,63,68,55,56,59,63,53,56,58,62,54,56,61,63,70,70,71,72,73,74,76,76,76,75,1
69,58,63,65,66,55,56,59,63,59,62,65,68,56,59,64,67,70,72,74,75,75,75,74,73,72,70,0
70,58,62,64,66,63,66,67,72,66,69,72,76,71,76,80,83,70,69,68,67,69,71,72,71,70,69,1
71,58,63,65,67,60,63,66,70,65,69,72,73,63,66,70,75,70,71,72,73,74,75,76,76,76,76,-1
72,58,63,67,72,56,57,58,60,56,60,64,65,56,61,62,67,70,68,66,65,65,66,67,68,69,70,-1
73,58,59,60,65,61,62,66,70,60,64,65,68,57,62,64,67,70,71,72,73,73,72,71,69,67,66,-1
74,58,61,66,71,57,61,65,67,59,60,62,66,55,58,62,64,70,69,68,67,67,66,65,64,63,62,0
75,58,59,61,65,56,57,61,63,51,53,56,60,46,50,55,58,70,70,70,70,71,72,74,74,75,76,-1
76,58,60,64,67,55,60,61,64,52,57,60,62,57,60,62,66,70,71,72,74,73,72,71,72,73,74,1
77,58,61,64,69,59,64,68,69,62,65,68,73,57,60,65,69,70,69,68,67,67,68,69,69,69,70,-1
78,58,62,65,67,61,65,70,73,65,66,68,73,66,71,75,76,70,70,70,71,72,73,74,76,78,79,1
79,58,60,63,66,61,66,70,71,65,68,69,73,67,72,74,78,70,70,71,72,73,74,75,75,74,73,-1
80,58,62,63,66,62,64,65,70,57,61,63,68,52,56,60,65,70,69,68,67,66,65,64,64,65,66,-1
81,58,60,63,67,61,64,69,72,60,62,66,69,56,59,62,66,70,70,71,72,72,72,72,74,76,77,1
82,58,63,68,69,57,61,66,70,58,60,65,70,59,60,62,65,70,70,69,68,68,67,66,65,64,62,0
83,58,62,64,67,55,57,59,60,54,58,62,66,54,55,57,60,70,70,70,69,68,67,65,66,67,68,-1
84,58,61,64,66,59,60,64,68,61,66,69,73,65,69,73,75,70,70,70,70,69,68,67,68,69,71,0
85,58,62,65,67,55,60,61,65,55,58,59,62,50,54,55,59,70,70,70,71,71,70,69,69,69,68,-1
86,58,60,65,70,60,61,63,65,56,59,62,63,53,54,55,58,70,71,72,74,76,78,79,78,77,75,1
87,58,62,63,65,62,63,67,69,67,69,73,75,63,67,70,75,70,70,70,70,69,68,67,67,67,67,-1
88,58,62,64,68,58,59,64,69,59,64,65,66,61,62,65,70,70,72,74,75,75,76,77,77,77,76,-1
89,58,62,63,67,60,64,65,69,65,70,74,79,65,69,71,75,70,70,70,71,71,71,71,71,71,70,-1
90,58,63,68,73,63,67,71,73,67,69,72,75,64,69,74,77,70,70,70,69,69,69,70,70,70,71,1
91,58,63,64,67,57,62,66,69,62,67,68,72,58,61,65,67,70,69,68,67,66,65,64,64,64,65,1
92,58,59,60,65,59,62,64,66,59,63,68,70,57,60,62,66,70,70,71,72,72,72,71,71,71,70,1
93,58,63,64,66,63,64,66,71,58,63,67,68,53,56,59,62,70,69,68,67,67,67,67,67,66,65,1
94,58,63,67,68,53,58,63,64,56,60,63,64,60,63,68,72,70,70,69,68,68,69,70,69,68,67,-1
95,58,60,61,66,54,58,63,68,59,63,68,73,62,66,69,74,70,70,71,72,73,74,76,76,76,75,-1
96,58,61,62,66,61,63,66,71,57,58,62,66,58,63,66,71,70,69,68,66,68,70,71,72,73,74,-1
97,58,61,62,67,54,59,63,68,50,53,54,58,46,47,50,53,70,72,74,75,74,73,72,72,71,70,0
98,58,62,67,72,55,59,63,67,50,55,56,58,52,55,57,58,70,71,72,74,74,74,74,74,75,76,-1
99,58,59,60,64,60,65,69,72,60,64,68,71,59,60,63,64,70,71,72,74,74,74,74,75,76,78,-1
100,58,59,61,66,54,56,61,62,49,51,55,60,49,50,55,58,70,71,72,73,71,69,68,67,66,65,-1
101,58,63,65,67,56,61,62,67,56,57,59,64,60,65,68,73,70,70,70,70,70,70,71,73,75,76,0
102,58,60,61,63,53,55,56,58,58,62,65,67,54,58,63,64,70,70,70,69,69,68,67,68,69,71,0
103,58,60,63,66,58,62,65,69,53,58,62,67,57,59,60,65,70,70,70,70,70,70,71,71,72,73,-1
104,58,59,64,68,60,61,64,69,62,64,68,73,61,62,66,68,70,70,70,69,69,68,67,67,66,65,-1
105,58,63,68,72,56,58,63,65,56,59,62,63,55,57,60,63,70,70,70,70,71,72,73,73,73,72,1
106,58,62,64,66,58,59,64,68,62,63,66,67,58,61,65,69,70,72,74,75,75,76,77,75,73,72,1
107,58,60,63,68,55,57,62,66,52,57,62,64,49,54,55,58,70,72,74,75,77,79,80,80,80,81,-1
108,58,60,64,65,61,63,65,67,59,63,68,70,56,58,61,64,70,70,71,72,71,70,68,69,70,71,-1
109,58,61,62,66,63,64,66,67,60,64,65,67,55,58,59,60,70,69,68,67,67,68,69,69,70,71,-1
110,58,62,65,70,54,55,59,61,55,57,60,64,58,61,62,66,70,70,70,71,71,72,73,74,75,76,-1
111,58,62,63,64,59,61,64,68,64,66,71,72,60,62,64,66,70,70,70,69,69,68,67,68,69,70,-1
112,58,62,64,65,58,62,64,66,61,62,64,67,62,65,66,69,70,71,72,74,75,76,77,76,75,73,0
113,58,61,62,66,58,61,63,65,56,58,63,66,55,60,65,67,70,70,70,70,70,70,71,70,69,68,-1
114,58,59,62,64,55,60,61,63,51,53,56,57,47,50,55,57,70,71,72,74,72,70,69,70,71,73,-1
115,58,62,65,69,55,60,61,63,57,62,66,70,58,59,64,68,70,68,66,65,65,65,64,63,62,60,-1
116,58,61,63,64,55,57,59,61,57,59,63,67,60,61,65,69,70,71,72,74,74,74,75,76,77,78,-1
117,58,61,63,68,63,67,69,71,59,62,65,67,57,59,62,65,70,69,68,67,67,67,67,67,67,68,1
118,58,63,65,67,60,64,65,70,62,63,64,65,60,62,65,69,70,70,70,70,70,70,70,70,71,72,1
119,58,62,67,71,63,65,68,72,66,70,71,74,63,66,67,72,70,70,70,71,69,67,66,66,67,68,-1
120,58,59,62,64,63,66,69,73,61,64,68,73,62,64,67,68,70,71,72,74,72,70,69,68,67,65,-1
121,58,59,60,63,54,56,58,63,59,60,62,63,54,56,58,61,70,68,66,65,66,67,69,70,71,73,-1
122,58,61,65,68,62,66,70,71,63,66,68,70,59,63,68,69,70,69,68,67,66,65,63,63,63,64,-1
123,58,60,65,66,57,62,65,67,62,67,71,73,60,64,65,67,70,70,69,68,68,69,70,70,70,70,0
124,58,59,60,65,54,59,60,62,53,55,58,63,56,58,62,66,70,70,70,71,71,70,69,71,73,74,1
125,58,61,65,68,56,61,64,69,53,54,56,60,54,59,62,63,70,70,70,69,69,69,69,69,69,69,-1
126,58,60,63,65,61,62,66,69,65,68,72,74,70,72,73,75,70,70,69,68,70,72,73,71,69,68,1
127,58,59,62,66,59,64,69,72,64,67,71,76,65,69,73,78,70,69,68,66,64,62,61,59,57,56,-1
128,58,60,63,66,60,62,67,70,64,68,70,71,61,62,67,68,70,70,69,68,69,70,72,74,76,77,0
129,58,62,65,70,54,56,61,65,55,59,60,61,57,58,62,65,70,70,70,69,69,69,69,67,65,64,-1
130,58,62,65,66,57,59,64,65,62,65,68,69,63,65,66,69,70,72,74,75,76,77,78,78,78,77,1
131,58,61,64,67,61,63,67,68,63,67,69,73,58,61,63,65,70,69,68,66,66,66,66,65,64,62,-1
132,58,59,63,67,60,61,63,65,64,66,67,70,59,61,66,67,70,71,72,73,73,73,73,75,77,78,-1
133,58,61,62,63,53,58,60,64,56,57,59,63,61,66,69,70,70,71,72,74,72,70,69,68,67,65,-1
134,58,62,65,68,63,66,67,68,58,60,65,67,53,54,57,62,70,70,70,71,71,70,69,69,69,70,-1
135,58,59,60,61,57,62,65,67,62,66,69,74,61,65,69,73,70,68,66,65,66,67,68,67,66,65,0
136,58,59,63,67,62,64,67,69,60,61,64,68,61,64,66,70,70,70,71,72,74,76,77,77,77,76,1
137,58,60,65,70,55,57,61,64,56,60,62,65,61,64,66,67,70,71,72,73,72,71,70,71,72,73,1
138,58,61,63,66,55,58,62,65,55,56,60,62,53,58,62,64,70,70,70,69,70,71,72,71,70,69,-1
139,58,61,63,65,58,63,64,66,59,62,63,68,61,63,68,73,70,70,71,72,72,72,73,72,71,69,1
140,58,63,64,66,56,59,61,63,54,58,59,60,49,54,58,59,70,70,71,72,73,74,76,74,72,71,-1
141,58,59,60,65,56,60,62,64,52,57,60,62,49,51,56,58,70,69,68,67,66,65,64,64,65,66,-1
142,58,62,67,68,63,67,70,72,60,62,63,68,64,66,69,73,70,70,70,70,68,66,65,64,63,62,-1
143,58,59,62,64,61,65,70,72,60,64,69,73,60,63,64,67,70,68,66,65,65,64,63,63,63,63,0
144,58,59,61,63,63,67,70,75,66,70,73,74,71,76,81,84,70,71,72,74,73,72,70,70,71,72,1
145,58,63,67,72,59,62,67,72,61,64,67,70,60,64,68,69,70,72,74,75,75,75,74,76,78,79,0
146,58,60,61,64,58,60,62,67,53,54,56,57,48,49,54,55,70,69,68,66,66,66,66,65,64,63,0
147,58,59,60,61,57,61,63,67,52,53,57,60,48,53,54,55,70,71,72,73,71,69,68,68,68,69,-1
148,58,62,65,68,56,61,66,71,60,63,64,65,63,68,72,75,70,71,72,74,74,74,73,74,75,77,-1
149,58,61,63,67,56,58,62,66,60,61,64,68,64,69,72,76,70,70,71,72,71,70,68,68,68,69,-1
150,58,63,64,66,58,60,64,66,61,64,66,70,61,63,65,68,70,70,70,71,71,70,69,67,65,64,-1
151,58,61,65,67,53,54,59,64,53,54,57,58,51,56,59,61,70,70,70,70,71,72,73,73,72,71,-1
152,58,60,64,69,56,61,63,66,54,56,58,61,59,63,67,71,70,69,68,66,68,70,71,72,73,75,0
153,58,60,63,68,61,66,69,70,62,64,66,69,64,66,70,75,70,71,72,73,73,73,74,74,74,75,1
154,58,59,61,62,57,62,66,71,60,61,63,68,55,58,60,64,70,70,69,68,68,68,68,69,70,72,-1
155,58,62,66,69,60,61,63,65,61,64,67,71,63,66,68,70,70,69,68,66,66,65,64,64,64,63,1
156,58,59,62,63,54,56,58,59,50,55,57,58,47,50,51,54,70,70,70,71,69,67,66,64,62,61,-1
157,58,61,63,65,62,63,65,70,63,66,71,73,64,65,67,68,70,70,71,72,71,70,69,68,67,65,-1
158,58,60,62,64,60,62,63,67,57,62,64,67,56,61,65,70,70,70,71,72,72,72,72,71,70,69,0
159,58,60,64,65,59,60,63,67,62,67,71,72,61,65,66,70,70,71,72,73,71,69,68,67,66,65,-1
160,58,63,64,65,56,60,64,66,55,59,64,69,57,60,64,65,70,72,74,75,75,75,76,75,74,72,1
161,58,61,63,68,61,65,67,69,60,62,64,69,58,59,60,63,70,68,66,65,65,65,64,63,62,61,1
162,58,62,63,67,54,55,60,63,55,57,59,61,53,55,58,60,70,70,70,69,69,69,69,69,69,70,1
163,58,62,66,71,61,64,68,69,62,67,69,74,57,58,62,63,70,70,70,70,70,70,71,71,71,70,-1
164,58,62,64,67,57,58,62,63,61,63,68,69,59,63,66,68,70,69,68,67,68,69,70,69,68,67,1
165,58,62,64,69,57,59,60,64,55,56,58,62,58,60,63,68,70,72,74,75,75,75,74,73,72,70,-1
166,58,60,61,66,58,62,64,65,60,62,65,67,64,65,70,72,70,71,72,73,74,75,76,74,72,71,-1
167,58,63,64,68,53,56,61,62,56,58,62,64,56,59,64,69,70,70,70,69,69,70,71,70,69,68,-1
168,58,59,60,64,55,60,63,66,56,57,61,66,53,56,60,61,70,68,66,65,64,63,61,61,61,60,0
169,58,59,63,66,56,61,62,63,58,61,66,69,56,58,60,61,70,70,70,71,71,72,73,73,73,72,1
170,58,63,64,69,56,60,65,68,57,59,64,65,61,65,66,67,70,70,70,69,69,69,68,67,66,65,-1
171,58,62,64,65,60,65,69,70,56,60,61,65,51,54,58,61,70,70,70,69,69,69,68,69,70,72,0
172,58,60,65,66,60,63,65,69,59,60,61,63,57,60,65,67,70,68,66,65,65,65,65,63,61,60,1
173,58,62,64,69,60,65,66,70,62,65,69,74,62,66,70,71,70,70,70,69,68,67,65,65,66,67,-1
174,58,60,62,66,55,59,60,63,56,60,64,65,54,59,61,62,70,70,70,71,71,72,73,74,75,77,-1
175,58,63,64,65,57,59,64,69,52,54,55,57,47,49,53,54,70,71,72,73,73,74,75,73,71,70,1
176,58,60,64,68,60,64,67,68,65,69,71,76,63,65,67,71,70,70,69,68,68,68,67,68,69,70,-1
177,58,62,65,66,55,57,60,65,50,52,57,58,54,57,61,66,70,71,72,73,75,77,78,78,78,78,0
178,58,62,66,70,63,64,68,73,63,64,65,68,65,69,71,72,70,70,70,70,68,66,65,67,69,70,-1
179,58,59,60,64,56,57,59,60,51,53,54,58,56,58,62,64,70,70,70,71,71,71,71,71,70,69,-1
180,58,63,65,66,53,55,59,64,58,61,62,67,55,60,63,68,70,70,70,71,71,71,72,72,71,70,-1
181,58,61,63,66,59,60,64,68,59,61,64,69,56,60,62,66,70,70,71,72,73,74,76,76,77,78,0
182,58,62,66,70,59,61,66,70,54,57,58,61,53,56,60,64,70,71,72,73,72,71,70,70,70,69,-1
183,58,63,64,67,63,67,71,72,65,69,74,77,60,63,68,71,70,69,68,66,64,62,61,59,57,56,0
184,58,61,62,65,59,60,65,67,54,57,60,65,51,55,56,61,70,70,70,69,69,69,69,71,73,74,-1
185,58,63,65,68,55,56,59,60,55,57,59,60,52,54,56,58,70,69,68,66,67,68,70,71,72,74,-1
186,58,63,68,71,55,59,64,65,60,63,68,70,57,61,65,67,70,70,70,70,70,69,68,68,68,69,1
187,58,61,62,67,62,63,66,70,66,70,72,73,68,72,76,77,70,70,70,71,71,72,73,72,71,70,1
188,58,62,63,67,62,63,65,66,61,63,67,71,62,63,64,68,70,70,70,69,70,71,72,70,68,67,-1
189,58,63,67,72,53,56,59,63,49,51,56,57,48,52,55,56,70,68,66,65,64,63,62,63,64,65,-1
190,58,61,63,67,56,59,62,67,56,57,62,63,57,59,63,67,70,70,70,69,68,67,66,66,66,66,0
191,58,63,64,67,60,65,70,71,61,62,63,65,60,63,67,70,70,70,69,68,67,66,65,65,65,64,-1
192,58,61,66,67,60,61,62,67,63,66,71,75,66,68,70,74,70,70,69,68,70,72,73,74,75,77,0
193,58,61,63,67,59,63,67,70,55,58,59,61,55,58,61,65,70,70,70,70,71,72,74,74,74,75,-1
194,58,59,60,63,57,61,65,70,52,54,56,59,57,61,64,67,70,70,70,70,72,74,75,76,77,78,-1
195,58,62,65,70,57,61,64,67,55,59,64,67,58,61,65,67,70,72,74,75,77,79,80,80,81,82,1
196,58,60,65,70,57,59,60,62,53,56,61,64,53,58,59,63,70,71,72,73,72,71,69,69,70,71,-1
197,58,62,63,64,63,67,71,74,66,70,73,76,66,67,72,73,70,70,69,68,68,68,69,69,69,70,-1
198,58,60,64,67,53,56,61,66,48,51,56,59,45,50,55,57,70,70,70,69,68,67,66,67,68,69,0
199,58,60,65,67,57,61,63,64,56,58,62,64,58,63,64,65,70,71,72,73,75,77,78,78,78,79,0
200,58,62,63,65,59,60,65,67,54,59,60,61,51,54,59,62,70,69,68,67,69,71,72,72,72,73,-1
201,58,61,63,65,55,57,61,65,50,55,60,62,52,57,61,63,70,70,70,70,69,68,66,66,66,67,-1
202,58,62,67,68,62,63,68,73,58,61,66,67,59,61,64,65,70,70,69,68,68,69,70,68,66,65,-1
203,58,61,65,68,55,56,58,62,60,64,66,68,57,60,65,70,70,70,70,69,67,65,64,64,63,62,-1
204,58,63,68,69,61,65,67,68,64,68,69,72,65,69,74,76,70,70,70,71,73,75,76,77,78,79,-1
205,58,60,62,67,57,59,62,64,52,55,56,61,51,56,61,63,70,71,72,74,74,75,76,74,72,71,-1
206,58,61,65,69,61,64,69,70,61,63,67,71,59,63,67,68,70,70,69,68,68,67,66,66,66,66,-1
207,58,63,64,66,55,60,62,66,50,54,59,61,53,54,58,63,70,71,72,74,74,75,76,76,75,74,-1
208,58,60,65,70,58,61,63,68,53,56,61,63,54,58,60,62,70,72,74,75,76,77,78,80,82,83,-1
209,58,63,64,67,56,61,65,66,51,53,58,60,54,59,64,65,70,68,66,65,65,64,63,63,64,65,-1
210,58,62,65,68,56,60,62,63,56,60,62,63,58,59,60,63,70,70,70,69,70,71,73,74,75,76,-1
211,58,61,66,70,56,58,61,62,53,58,63,64,54,55,57,62,70,70,69,68,68,68,67,67,66,65,-1
212,58,61,63,66,56,60,65,66,58,63,66,67,61,66,69,74,70,72,74,75,76,77,79,80,81,83,0
213,58,63,68,71,56,57,62,64,58,63,67,71,54,59,63,67,70,70,70,71,72,73,75,76,77,79,-1
214,58,62,64,66,59,64,69,70,58,60,62,65,59,64,67,70,70,71,72,74,74,74,73,73,72,71,-1
215,58,62,63,67,58,59,62,64,57,58,59,63,59,60,61,63,70,69,68,67,67,67,67,67,68,69,-1
216,58,60,61,62,59,61,66,71,60,64,69,74,65,69,71,72,70,70,69,68,68,68,67,68,69,71,-1
217,58,62,65,70,53,56,61,66,55,57,62,63,59,60,64,66,70,69,68,67,66,65,64,65,66,67,-1
218,58,62,66,67,57,59,63,65,52,55,56,57,54,59,63,66,70,72,74,75,74,73,72,72,72,72,-1
219,58,59,63,66,53,54,57,58,57,62,65,66,57,59,64,66,70,69,68,66,68,70,71,71,71,72,-1
220,58,59,61,65,56,60,64,66,52,56,59,60,55,58,61,62,70,70,70,70,70,70,70,72,74,75,-1
221,58,60,64,65,53,55,59,60,54,59,63,64,51,55,60,63,70,70,70,70,69,68,66,66,66,66,-1
222,58,60,63,64,59,63,66,67,56,60,61,63,53,56,57,59,70,68,66,65,64,63,61,61,62,63,0
223,58,61,65,66,53,54,59,60,50,55,58,63,47,52,56,58,70,71,72,73,73,73,74,72,70,69,-1
224,58,62,66,67,63,67,71,73,58,62,66,70,61,62,64,65,70,69,68,66,66,66,67,68,69,70,0
225,58,62,65,69,63,65,70,75,60,62,66,71,64,69,70,75,70,72,74,75,75,74,73,73,74,75,1
226,58,59,62,63,61,62,67,70,60,62,63,64,59,61,65,67,70,70,70,71,71,70,69,69,68,67,1
227,58,63,64,65,57,60,64,66,59,64,68,70,56,60,65,67,70,70,69,68,68,69,70,70,70,69,-1
228,58,61,66,67,55,56,57,62,60,63,68,73,57,61,63,66,70,71,72,74,73,72,71,70,69,68,-1
229,58,59,60,65,58,63,64,69,54,55,60,65,59,64,65,67,70,69,68,66,67,68,70,70,69,68,-1
230,58,62,63,67,56,61,62,66,58,61,65,67,55,59,63,64,70,71,72,74,73,72,70,70,70,70,0
231,58,63,67,69,63,64,68,71,65,69,74,78,68,69,71,74,70,71,72,73,74,75,77,77,77,78,-1
232,58,59,62,63,61,63,67,71,56,61,62,67,52,53,56,60,70,72,74,75,75,75,74,74,74,75,-1
233,58,62,63,66,58,61,66,69,60,62,66,69,61,64,68,69,70,71,72,74,74,74,73,72,71,70,-1
234,58,63,65,68,63,64,68,69,60,62,66,67,55,56,61,65,70,69,68,67,67,67,68,68,67,66,0
235,58,59,60,63,58,63,66,70,62,63,68,73,57,60,61,64,70,70,70,69,69,69,70,70,71,72,1
236,58,59,61,64,57,62,63,65,58,63,67,69,53,57,58,60,70,68,66,65,63,61,60,60,60,61,-1
237,58,60,65,66,54,57,58,61,49,52,54,56,49,53,54,57,70,70,70,69,71,73,74,74,75,76,-1
238,58,62,67,69,57,61,64,66,56,59,64,67,58,61,62,65,70,68,66,65,66,67,68,69,70,71,-1
239,58,59,60,64,60,65,66,69,59,60,65,70,60,61,63,67,70,70,71,72,72,72,72,73,74,76,0
240,58,59,62,65,54,55,56,60,54,55,56,59,51,54,55,57,70,69,68,67,67,67,67,66,65,64,-1
241,58,62,65,69,63,68,71,76,58,60,64,66,60,65,66,68,70,68,66,65,65,64,63,64,65,67,-1
242,58,62,67,68,60,63,66,67,56,61,63,68,51,54,58,62,70,72,74,75,75,74,73,73,73,74,1
243,58,63,64,66,57,58,59,63,62,65,69,71,58,63,65,68,70,69,68,67,66,65,63,65,67,68,-1
244,58,60,64,67,58,63,68,71,54,57,60,61,49,50,54,59,70,70,70,71,71,72,73,71,69,68,-1
245,58,62,64,65,57,62,67,70,52,53,54,55,53,55,59,63,70,69,68,66,65,64,62,62,62,63,-1
246,58,63,68,69,61,65,68,73,58,59,64,65,55,59,64,69,70,70,70,69,70,71,73,73,73,72,-1
